country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
San Marino,SMR,Europe,34453,deaths,0,2020-03-27,464.400777871303,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-03-28,464.400777871303,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-03-29,493.425826488259,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,2,2020-03-30,493.425826488259,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-03-31,464.400777871303,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-04-01,435.375729254347,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-02,348.300583403477,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,4,2020-04-03,464.400777871303,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,2,2020-04-04,522.450875105216,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-05,348.300583403477,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-06,348.300583403477,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-07,348.300583403477,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,2,2020-04-08,377.325632020434,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-09,377.325632020434,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-10,377.325632020434,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-11,377.325632020434,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-04-12,377.325632020434,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-13,319.275534786521,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-04-14,319.275534786521,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-15,290.250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-16,290.250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,2,2020-04-17,232.200388935652,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-04-18,203.175340318695,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-19,203.175340318695,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-20,203.175340318695,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-21,203.175340318695,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-04-22,174.150291701739,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-23,174.150291701739,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-24,174.150291701739,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-25,174.150291701739,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-26,145.125243084782,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-04-27,174.150291701739,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-28,145.125243084782,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-29,145.125243084782,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-04-30,145.125243084782,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-01,87.0751458508693,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-02,58.0500972339129,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-03,58.0500972339129,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-04,58.0500972339129,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-05,58.0500972339129,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-06,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-07,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-08,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-09,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-10,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-11,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-12,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-13,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-14,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-15,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-16,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-17,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-18,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-19,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-20,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-21,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-22,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-23,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,1,2020-05-24,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-25,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-26,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-27,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-28,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-29,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-30,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-05-31,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-01,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-02,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-03,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-04,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-05,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-06,29.0250486169564,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-07,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-08,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-09,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-10,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-11,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-12,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-13,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-14,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-15,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-16,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-17,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-18,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-19,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-20,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-21,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-22,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-23,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-24,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-25,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-26,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-27,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-28,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-29,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-06-30,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-01,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-02,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-03,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-04,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-05,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-06,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-07,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-08,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-09,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-10,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-11,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-12,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-13,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-14,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-15,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-16,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-17,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-18,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-19,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-20,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-21,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-22,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-23,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-24,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-25,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-26,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-27,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-28,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-29,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-30,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-07-31,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-01,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-02,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-03,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-04,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-05,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-06,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-07,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-08,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-09,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-10,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-11,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-12,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-13,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-14,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-15,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-16,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-17,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-18,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-19,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-20,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-21,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-22,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-23,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-24,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-25,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-26,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-27,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-28,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-29,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-30,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-08-31,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-01,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-02,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-03,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-04,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-05,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-06,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-07,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-08,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-09,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-10,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-11,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-12,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-13,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-14,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-15,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-16,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-17,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-18,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-19,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-20,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-21,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-22,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-23,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-24,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-25,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-26,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-27,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-28,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-29,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-09-30,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-01,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-02,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-03,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-04,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-05,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-06,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-07,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-08,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-09,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-10,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-11,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-12,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-13,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-14,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-15,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-16,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-17,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-18,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-19,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-20,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-21,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-22,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-23,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-24,0,"Epidemic intelligence, national daily data"
San Marino,SMR,Europe,34453,deaths,0,2020-10-25,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-02,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-03,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-04,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-05,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-06,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-07,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-08,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-09,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-10,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-11,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-12,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-13,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-14,,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-15,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-16,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-17,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-18,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-19,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-20,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-21,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-22,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-23,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-24,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-25,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-26,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-27,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-28,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-29,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-30,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-01-31,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-01,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-02,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-03,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-04,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-05,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-06,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-07,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-08,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-09,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-10,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-11,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-12,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-13,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-14,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-15,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-16,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-17,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-18,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-19,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-20,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-21,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-22,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-23,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-24,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-25,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-26,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-27,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-28,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-02-29,0,"Epidemic intelligence, national daily data"
São Tomé and Príncipe,STP,Africa,219161,confirmed cases,0,2020-03-01,0,"Epidemic intelligence, national daily data"
